model,scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex,exclude
MESSAGE-GLOBIOM 1.0,SSP2-19,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-018-0091-3,P2a,P2a: Immediate global action without transfers,SSP,23.63312852901985,3.778922018223293,-13.04888988223702,False,,,32.05148455443944,9.783179517996892,-9.319829391322305,38.69127076841136,64.71123209710322,81.28653594581104,46.8395694876173,78.43432007391951,98.3571449808219,-0.1511687450560623,42.17422397128519,71.80264453712957,90.75369568665306,131.9281547014417,21.0279797928211,36.35944822972344,45.51905051464125,-0.2669523984955707,7.970622621933308,20.46345937511898,38.21233694546883,39.07788647963898,34.50544759026765,-0.4319154686835177,35.90011917017307,61.06175256260978,77.21684691874196,114.454266469325,2032.0,40.93132173631583,54.30853154123,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2015,2015,2052.0,2067.0,-482913.4557589326,481.4599072975419,-1.072227410599357,1.580705519741542,1.470756290748991,1.702573725609235,1.153124019376765,2048,1.556869435394519,1.682939044841635,0.62,0.1,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.516578211567511,1.412601259256022,1.626013962630391,1.195262549281268,2040,0.5212337952615109,0.0464908359409924,0.0,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_400,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41560-018-0179-z; https://doi.org/10.1038/s41467-020-15414-6,P2a,P2a: Immediate global action without transfers,CD-LINKS,23.8242230769703,2.7378394771054,-17.7268965635683,False,67121.0074646472,Medium,33.72734742811335,10.08059792983796,-12.95788919479282,36.12917490880945,61.02243716741397,80.90996902250862,42.36703945997454,73.1093565074844,97.32121821743794,-0.2716429728182119,39.69757491101763,69.52747575333927,93.07014715903162,144.8692428974963,22.63483429381103,36.77112644737895,48.85394283755918,4.227046392203544,14.11215743221443,23.00356522389376,42.40372456770064,35.80381074065422,31.48187747102285,-0.5516533728962081,34.39790446245082,58.99443395086631,78.68071370137913,122.8213108330643,2033.0,39.6152225545438,54.30853154123,9032.419921875,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T0: Standard technology assumptions,2015,2015,2052.0,2060.0,-637656.9868291083,526.0387210098497,-110.6962872771319,1.600638746351829,1.480418935965133,1.718098506640407,1.057849312220093,2048,1.57448665819853,1.694570209500786,0.645,0.1083333333333333,0.0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.52557655304812,1.417158402168214,1.645824161029181,1.095273768254176,2049,0.5417970496200268,0.0554313813142601,0.0,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,LD,https://doi.org/10.1038/s41560-018-0172-6,P2b,P2b: Immediate global action with transfers,Grubler 2018,16.56954472757564,2.039588012223739,-4.21994521937241,False,70349.14644292447,High,23.98226420064902,7.113411726877235,-0.07319337403542983,55.64515359789674,75.50239287943997,86.84384919201995,63.94174708626004,87.20238222812209,99.4344415037204,0.4430103539163406,60.9791109792461,83.34337317229878,95.1968180911699,109.9378719684886,34.295158062048,48.3924407091648,59.55559052310125,11.54636450365302,18.76652042864583,24.62931717336734,53.77521038490748,50.99208243957043,47.7534984623222,0.1601666816295569,54.42819449265889,73.85244286061177,84.87592265302932,98.58740887541086,2028.0,43.21573481723219,54.30853154123,9032.420000000002,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2015,2015,2052.0,2098.0,-174222.0372075386,401.4511509886123,227.4276901386175,1.601298168781928,1.476908155676055,1.722606469946679,1.279049451488222,2048,1.55832401908618,1.692484214648533,0.6333333333333333,0.1216666666666666,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.510117430749056,1.394453427780955,1.632984996446875,1.280772793751027,2039,0.5131873044255699,0.0697362539114886,0.0,"218, 162, 90",DAA25A,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,14.23661751170268,-0.0002605754351078531,-0.00423186733381408,False,69620.23503039025,Medium,21.40005514411517,5.050486365426432,5.863937800981906,61.50241623429356,80.97158986507343,90.91443827592055,70.84224473449233,93.7660716331256,104.5211698804163,-0.3123714385502793,67.51819073058122,89.54040572798147,100.0005945205437,100.0096552925916,41.7174186220378,54.65550838308761,64.25134292209454,16.57067167293076,26.27589017572215,34.85244014690847,45.06327514259162,43.01547586202594,38.10825013184557,-0.4830422600051323,60.06548706432002,79.18727865128143,88.92120702520937,88.61651472141557,2027.0,43.96641985109601,55.90796394122733,9032.420000000002,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020,2020,2045.0,inf,-71402.11742270195,338.5637504749954,267.2682251400636,1.572829619981273,1.460034060152622,1.692034932578084,1.354001936151275,2038,1.541874428705824,1.661170320067057,0.615,0.1016666666666666,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.515809417297301,1.403666447760016,1.633138625407677,1.385812663592505,2037,0.5230219043361645,0.0697362539114886,0.0004470272686633,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,16.126162054609,1.104720039731502,-3.765876497254e-07,False,69644.58365584456,Medium,23.50178194265681,6.431803793380304,5.853750009163122,57.72151927236509,77.15352156193094,88.42952022166462,66.26341984772618,89.26373194926262,101.8042384945377,-0.3123714385502793,63.20706658902845,85.33391090818658,97.47950623825028,100.0000008592103,39.91576707874464,52.71472029876624,62.52106844351113,15.39015438578261,24.51511051690296,33.40192692850117,42.26539866293021,39.03773228167612,33.9548484378733,-0.4830422600051323,56.36333159413392,75.47777044618066,86.5286513540213,88.63405233196727,2028.0,43.96641985109601,55.90796394122733,9032.420000000002,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,T1: Non-standard technology assumptions,2020,2020,2049.0,inf,-64594.08367098397,377.019295475507,312.7383293610021,1.590188617720888,1.474498985549766,1.708945636454455,1.378571420123704,2038,1.561987216066341,1.690888741893854,0.64,0.1116666666666666,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.529411886981197,1.414368910414782,1.650469496598766,1.406755258763155,2038,0.5440321859633438,0.0777827447474295,0.0013410818059901,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,20.16034490818906,3.778368454559755,0.0004919083099473482,True,60919.11949087845,Medium,27.99908005539667,9.542726539724532,5.861972317532525,48.12002516803719,68.12509557033731,82.31811860497935,54.94012674163761,78.73894663060196,95.06131851186599,0.5165315670491227,52.45841914055786,75.37947117850653,91.08995355896649,99.99883999510925,34.67317096820254,48.06543996501291,59.1274522147492,10.55311556439243,19.38187351172025,28.10763025922258,38.7485124052324,33.83158384660295,28.69109283464412,0.2422118570270913,46.93121625189649,66.6345534442864,80.55732792582955,88.29182288407202,2029.0,43.28186551249154,54.30853154123,9032.420000000002,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2015,2015,2055.0,inf,-54126.50938877522,463.9433688171473,409.95487494481,1.614029174966196,1.496833570359811,1.736968396593561,1.4243946697399,2048,1.561460048802536,1.698060339575679,0.6633333333333333,0.1216666666666666,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.54804455953451,1.431574207273151,1.673136141030764,1.447618963989899,2039,0.573088958426464,0.0885113991953509,0.0017881090746535,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P0_2,P0_2 Diagnostic around an immediate action case,ENGAGE,18.60938059422433,3.985846326703519,-5.452605180379999e-07,False,69760.99410261458,Medium,26.53389307425005,10.04293673145285,5.830917093752853,52.07119685542258,70.22890779434768,81.85920414134877,59.96776495137224,81.55555586691075,94.68345501989172,-0.1588847556541376,57.27746366814041,78.11415745550904,90.8494824078857,100.0000012517833,35.96318216591997,48.06525822343561,58.01040787066076,11.34911221130443,19.77698258217269,27.59476759656153,39.04285017915647,33.56910148043473,27.63848845714982,-0.3806656395656364,50.88294592256403,68.77163654913872,80.19033653469305,88.62848427460814,2029.0,43.62790616719667,55.62393681984835,9032.420000000002,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2059.0,inf,-44180.71554677084,454.1944462037632,410.2280634545427,1.604430798697194,1.48771873277869,1.725921163062077,1.431229866945524,2048,1.55955904912984,1.689203213346562,0.6516666666666666,0.125,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.541715012269468,1.423837539268468,1.663271291034291,1.448696543720219,2039,0.562807331247206,0.0867232901206973,0.0017881090746535,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P0_2,P0_2 Diagnostic around an immediate action case,ENGAGE,19.00686385583943,3.662119689276919,-1.72329896818155e-05,False,69741.1256103968,Medium,26.85807203085952,9.608566127081534,5.816392858305998,51.46491607568813,69.76969745790987,82.63640953697755,59.0112467047486,80.83715575588974,95.48717558756682,-0.1644906547557019,56.37478751656397,77.44141869643207,91.5945760017954,100.000039553755,36.23374611150134,48.11160654204924,58.61774391014563,11.94890353928526,20.42890169924839,28.58292091201338,38.34031087281855,33.17944101444872,27.67186985743504,-0.3712448499904913,50.26517055914772,68.30891655174959,80.93513910642422,88.64894693457856,2029.0,43.64019631508494,55.5944558480219,9032.420000000002,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2057.0,inf,-47136.75230335268,457.1279153477699,410.1624399605071,1.606841469739773,1.492346165413104,1.732584090054776,1.428886248984998,2048,1.561372160562913,1.696190696658355,0.6516666666666666,0.125,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.543291440719057,1.425761574083911,1.666042040572342,1.448465173318083,2039,0.5654894948591864,0.0880643719266875,0.0017881090746535,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P0_2,P0_2 Diagnostic around an immediate action case,ENGAGE,19.37036110415823,3.52490769428927,1.522086972727e-07,False,69719.50773822871,Medium,27.20355053002023,9.408683021959519,5.813647279138204,50.85029415339076,69.67210920902873,83.0009688469532,58.15105925484496,80.60314088281714,95.82967101864423,-0.1776370986713502,55.56401026952702,77.2237764778569,91.91379235203422,99.99999965083025,36.12239055940137,48.30453942258308,58.98602504259982,12.07278496506691,20.57303080567231,28.89191555270462,38.70121068794612,33.75582200686796,28.44203282547878,-0.3770239126734248,49.65223108551062,68.20622945829028,81.28393236251408,88.65612548772611,2029.0,43.66903982408332,55.6081464364614,9032.420000000002,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2055.0,inf,-50554.74916136343,459.6929758524251,409.1507056769404,1.607569740079302,1.491865491259744,1.731230584819031,1.427113410136427,2048,1.562624513346296,1.698205843834834,0.6516666666666666,0.1233333333333333,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.54470710403265,1.425736075840549,1.666453218888154,1.447815847750384,2039,0.5663835493965131,0.0876173446580241,0.0017881090746535,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P0_2,P0_2 Diagnostic around an immediate action case,ENGAGE,19.75052031982055,3.351397656984876,-6.35274247997586e-08,False,69704.78332544806,Medium,27.61487468814337,9.17025186876489,5.796512021917757,50.21599286823722,69.83199483049712,83.46789947119814,57.36049347028281,80.67091271745974,96.27071112321362,-0.2511624791015525,54.82612289829615,77.29660883706092,92.33460063714672,100.0000001453015,35.68005071352565,48.55280186434102,59.37046371578173,12.06616023120026,20.9752053441098,29.34829427589681,38.81967763486894,34.28274970674748,29.16173482709998,-0.4312903798657178,49.03368829338762,68.35897878443416,81.73683920976322,88.71084715685318,2029.0,43.8309206263468,55.75954627551338,9032.420000000002,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2055.0,inf,-54320.70204664776,461.6484713426553,407.6627852303629,1.611458487180011,1.496237798762857,1.735957577824042,1.426258696576975,2048,1.563878720020564,1.700370864843665,0.6583333333333333,0.125,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.54820639588381,1.428696876066629,1.670390162480992,1.447871453247091,2039,0.5699597675458203,0.0880643719266875,0.0017881090746535,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P2c,P2c: Other policies + Immediate global action,NGFS2,18.81763432,2.533374975,1.36e-15,True,67681.32467828113,Medium,26.66214251344012,8.178518347600967,5.573142151197955,50.60040849002252,71.45380679602953,84.84684922358797,58.31782731418953,83.05921834474994,98.22638648205279,0.5165315661743122,55.6247629838352,79.40842940629497,94.02586355677222,100.0,34.31601463076962,48.67221937347559,59.99450909348444,11.311507532319,19.30806384383976,26.95783159283746,42.30520279620153,38.31617020537027,34.15526382756982,0.2406012252996041,49.38219436553162,69.89297041979118,83.01246330128392,88.78145652130348,2029.0,43.28186551,54.30853154123,9032.42,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,2.0,,2015,2015,2052.0,inf,-57875.53892485939,423.9518690063637,366.0844266744809,1.602022093872277,1.483997077506328,1.721512745503657,1.390928261651597,2048,1.564906031810623,1.689011827359161,0.6416666666666667,0.1183333333333333,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.533896380563068,1.416145477896691,1.654557106374325,1.412870545727002,2039,0.548949485918641,0.0800178810907465,0.0013410818059901,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P2c,P2c: Other policies + Immediate global action,NGFS2,19.63951038,3.538556763,0.001007587456,True,67976.50238959769,Medium,27.49776286797501,9.265055639634468,5.904528172539757,49.04892436816947,68.90607681326824,82.83261977002795,56.24273238900831,79.8112886367731,95.6733968620479,0.5165315661743122,53.68663705683441,76.3785286687278,91.65547101282611,99.99762393447475,34.37126590501244,47.90452835140974,59.39793257244882,11.34923522082252,20.02629356442147,28.23803881909448,39.37683594349583,34.35630542629719,29.33461597237895,0.2421489902858999,47.85798477619009,67.40408883391643,81.05642362508068,88.21462387530981,2029.0,43.28186551,54.30853154123,9032.42,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,2.0,,2015,2015,2055.0,inf,-54857.87286260109,451.5009332421905,397.0334284810698,1.608051732114541,1.491705438215161,1.731400829448017,1.414654922581182,2048,1.55585025668428,1.692353427209513,0.65,0.12,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.543080107246634,1.426277600156495,1.66630182577827,1.438680274773284,2039,0.5650424675905229,0.0849351810460438,0.0017881090746535,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.2,COV_GreenPush_550,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,17.4872809710188,1.88021000035523,8.982905374068e-07,True,60795.20836484453,Medium,25.11116981905928,7.522833603975865,5.725452575396942,52.96872559607944,73.44435885960424,85.91031584458146,61.06705638940632,85.56264974019373,99.88474652088074,0.8738472917331943,58.18449763805236,81.69937678338772,95.5040508675357,99.99999785201197,36.48659351268464,49.63959495156602,59.52078226065704,12.43243416636623,21.60376952718797,29.57426391433306,,,,0.471965391403915,51.69227401786424,71.7538404075623,83.91404406480794,88.16727085035926,2028.0,43.2818655124915,54.30853154123,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2015,2015,2051.0,inf,-61546.65119824784,390.3381810577911,329.0770383723244,1.581137867169946,1.466654775997594,1.697888707339648,1.377182500680602,2039,1.545402058097357,1.671134777111501,0.6233333333333333,0.11,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.521910458310856,1.406837958583957,1.642969187101027,1.404355591388813,2038,0.5301743406347788,0.075994635672776,0.0013410818059901,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.2,COV_NoPolicyNoCOVID_550,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,16.958689239801,0.983440996426188,-1.4483197219306e-08,True,69660.44755140561,Medium,24.4856223624833,6.515212448813245,5.882694950447142,56.41429621161207,77.38880925498728,88.40257700178009,64.7119269866837,89.69533157223769,102.0694799920144,-0.6195290302614382,61.78900093144484,85.79994040133906,97.78412927632247,100.0000000326333,38.80307126943373,51.80240656963262,60.95246888671301,14.82356525767085,24.89569959552545,33.37637471035034,,,,-0.7730453240403756,55.11960647083456,75.6929703739637,86.43560869860823,88.47724452493651,2028.0,44.6566529500549,56.64589960250453,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2020,2020,2049.0,inf,-65119.84638301961,389.2806753129327,324.5681447444535,1.595303137999946,1.478885008466985,1.713379383064556,1.386329095166629,2039,1.568584723521505,1.696385762515168,0.645,0.1133333333333333,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.534454204479336,1.418375787703836,1.656137876238517,1.412638366580331,2038,0.5485024586499776,0.0800178810907465,0.0013410818059901,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.2,COV_Restore_550,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,17.4115871795205,1.61461992652029,4.750202990635e-07,True,60742.95853254943,Medium,24.92189834367868,7.215605703937726,5.798929917610022,53.40811276575626,74.02318475342933,86.51030982277058,61.34816393903746,86.23705154320155,100.5697573775393,0.8195204762905947,58.45291542929434,82.33690661552191,96.14723517476983,99.9999988665187,37.79855450604578,49.98915708413669,59.75471546491155,11.93530818824249,21.91181841966503,30.47018017087114,,,,0.4264323602241887,52.10207932691946,72.31938211520254,84.49725759450646,88.05680602689158,2028.0,43.2818655124915,54.30853154123,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2015,2015,2050.0,inf,-62818.12219537128,392.4380753796186,329.8364943348803,1.584171703240294,1.470469325906413,1.702909134118731,1.380511291218715,2039,1.554259444894942,1.682969252340485,0.6333333333333333,0.1116666666666666,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.525993389618544,1.411054615409744,1.646728304276182,1.407453570000077,2038,0.5377738042020563,0.0773357174787662,0.0013410818059901,,,"151, 206, 228",97CEE4,False
MESSAGEix-GLOBIOM_1.2,COV_SelfReliance_550,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,17.5455259691056,1.47996651618973,2.807529174333e-07,True,60728.07829151434,Medium,25.05150016028942,7.081367058826205,5.819290792122263,53.02805405019064,74.2536643290609,86.7223284589875,60.85685200535933,86.5279998081449,100.9202512619819,0.9171176219027305,57.97505907889114,82.59192083275454,96.4551928783664,99.99999932754227,37.67209531094922,50.20860233119635,59.69663664106123,12.17995672810431,22.10352225128205,30.66213108965583,,,,0.5010198718996414,51.71757493437524,72.53389171970207,84.69761582698254,87.98519349011296,2029.0,43.2818655124915,54.30853154123,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2.0,,2015,2015,2050.0,inf,-63221.61892361522,394.462909972839,331.5896530897113,1.584808555606324,1.470396249090457,1.702506189964728,1.37972677451523,2039,1.553400660335788,1.68219070794712,0.635,0.1116666666666666,0.0016666666666666,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.52666118984862,1.410442261324527,1.647292957426232,1.407295649640854,2038,0.5373267769333929,0.0773357174787662,0.0013410818059901,,,"151, 206, 228",97CEE4,False
